,Dec
7126,1.573537826538086
7127,1.4550379514694214
7128,1.336629867553711
7129,1.2634738683700562
7130,1.247410774230957
7131,1.2183135747909546
7132,1.242362380027771
7133,1.2496137619018555
7134,1.2303379774093628
7135,1.2110623121261597
7136,1.200873613357544
7137,1.1930716037750244
7138,1.1347854137420654
7139,1.0896251201629639
7140,1.0620884895324707
7141,1.0690643787384033
7142,1.1171619892120361
7143,1.1848105192184448
7144,1.2589762210845947
7145,1.3327747583389282
7146,1.4744054079055786
7147,1.524338722229004
7148,1.5760160684585571
7149,1.632466435432434
7150,1.651925802230835
7151,1.6394424438476562
7152,1.5789533853530884
7153,1.49432373046875
7154,1.3942735195159912
7155,1.3183637857437134
7156,1.235569953918457
7157,1.1594767570495605
7158,1.0887072086334229
7159,1.0246384143829346
7160,0.9677290916442871
7161,0.9188053607940674
7162,0.9480862617492676
7163,0.9098100662231445
7164,0.880988359451294
7165,0.8593261241912842
7166,0.8507895469665527
7167,0.8465673923492432
7168,0.8558380603790283
7169,0.8791525363922119
7170,0.9079742431640625
7171,0.9262404441833496
7172,0.9251389503479004
7173,0.9126555919647217
7174,0.9078824520111084
7175,0.8758480548858643
7176,0.8613455295562744
7177,0.8733696937561035
7178,0.8859448432922363
7179,0.8763988018035889
7180,0.8489539623260498
7181,0.8135232925415039
7182,0.7802038192749023
7183,0.7565221786499023
7184,0.7423865795135498
7185,0.7368793487548828
7186,0.710627555847168
7187,0.686119794845581
7188,0.6662015914916992
7189,0.6561048030853271
7190,0.6581242084503174
7191,0.6654672622680664
7192,0.6693224906921387
7193,0.6642739772796631
7194,0.66152024269104
7195,0.6725349426269531
7196,0.6967673301696777
7197,0.7278838157653809
7198,0.7594594955444336
7199,0.7950735092163086
7200,0.8246297836303711
7201,0.8583164215087891
7202,0.866485595703125
7203,0.8516156673431396
7204,0.8389489650726318
7205,0.8239872455596924
7206,0.8143494129180908
7207,0.8083829879760742
7208,0.7974600791931152
7209,0.7772665023803711
7210,0.7338502407073975
7211,0.7004389762878418
7212,0.6657426357269287
7213,0.6382975578308105
7214,0.6594092845916748
7215,0.6768491268157959
7216,0.703376293182373
7217,0.7086081504821777
7218,0.7060379981994629
7219,0.6972262859344482
7220,0.6802453994750977
7221,0.6555540561676025
7222,0.6320559978485107
7223,0.6120460033416748
7224,0.5837748050689697
7225,0.5536680221557617
7226,0.5674364566802979
7227,0.5467839241027832
7228,0.5221843719482422
7229,0.4943721294403076
7230,0.47270989418029785
7231,0.45967578887939453
7232,0.4532506465911865
7233,0.46160340309143066
7234,0.4750046730041504
7235,0.5035512447357178
7236,0.5486197471618652
7237,0.5946059226989746
7238,0.6345343589782715
7239,0.657757043838501
7240,0.6453654766082764
7241,0.6233360767364502
7242,0.5640401840209961
7243,0.5188798904418945
7244,0.48399996757507324
7245,0.46059370040893555
7246,0.46665191650390625
7247,0.5335662364959717
7248,0.7120044231414795
7249,1.0781514644622803
7250,1.445491909980774
7251,1.7014001607894897
7252,1.9237135648727417
7253,2.1383166313171387
7254,2.327219009399414
7255,2.360079288482666
7256,2.239927291870117
7257,2.1692495346069336
7258,1.961714267730713
7259,1.87029230594635
7260,1.9076504707336426
7261,2.0697503089904785
7262,2.22882080078125
7263,2.392940044403076
7264,2.54402494430542
7265,2.636823892593384
7266,2.657843589782715
7267,2.7067670822143555
7268,2.750183582305908
7269,2.822054386138916
7270,2.495651960372925
7271,2.26792311668396
7272,2.1109635829925537
7273,2.0561652183532715
7274,2.050382614135742
7275,2.0315659046173096
7276,2.007517099380493
7277,1.9920047521591187
7278,1.9898935556411743
7279,2.0187153816223145
7280,2.0634167194366455
7281,2.109219551086426
7282,2.0258750915527344
7283,1.9412453174591064
7284,1.8719444274902344
7285,1.8585432767868042
7286,1.9048049449920654
7287,2.026425838470459
7288,2.1427226066589355
7289,2.2046804428100586
7290,2.223129987716675
7291,2.207801103591919
7292,2.159520149230957
7293,2.1206014156341553
7294,1.9562069177627563
7295,1.8311901092529297
7296,1.7054388523101807
7297,1.6405439376831055
7298,1.5146090984344482
7299,1.4906522035598755
7300,1.52984619140625
7301,1.631456732749939
7302,1.72664213180542
7303,1.8034697771072388
7304,1.9282112121582031
7305,2.0854461193084717
7306,1.9857630729675293
7307,1.9800721406936646
7308,2.031015157699585
7309,2.124089241027832
7310,2.061856269836426
7311,2.240478038787842
7312,2.3905534744262695
7313,2.488492488861084
7314,2.568532705307007
7315,2.6648194789886475
7316,2.7442171573638916
7317,2.7830440998077393
7318,2.642331123352051
7319,2.5561411380767822
7320,2.480323314666748
7321,2.452235698699951
7322,2.417447566986084
7323,2.3922972679138184
7324,2.3753163814544678
7325,2.349156379699707
7326,2.3255667686462402
7327,2.316112518310547
7328,2.3293299674987793
7329,2.355306386947632
7330,2.2528696060180664
7331,2.18861722946167
7332,2.1053643226623535
7333,2.0496482849121094
7334,2.0160536766052246
7335,1.9848451614379883
7336,1.9780527353286743
7337,1.9531779289245605
7338,1.9570330381393433
7339,2.007425308227539
7340,2.0760836601257324
7341,2.164293050765991
7342,2.1044464111328125
7343,2.04028582572937
7344,1.9691492319107056
7345,1.873321294784546
7346,1.8056726455688477
7347,1.7139753103256226
7348,1.6149346828460693
7349,1.528102159500122
7350,1.4542118310928345
7351,1.3841767311096191
7352,1.3186391592025757
7353,1.2616380453109741
7354,1.2122554779052734
7355,1.178109884262085
7356,1.1536022424697876
7357,1.1378145217895508
7358,1.1834336519241333
7359,1.2013325691223145
7360,1.2599859237670898
7361,1.3142333030700684
7362,1.3794035911560059
7363,1.4979952573776245
7364,1.6516504287719727
7365,1.7594108581542969
7366,1.6968107223510742
7367,1.5984126329421997
7368,1.49432373046875
7369,1.421810269355774
7370,1.407307505607605
7371,1.407399296760559
7372,1.3771089315414429
7373,1.3222190141677856
7374,1.2714595794677734
7375,1.2384154796600342
7376,1.2283185720443726
7377,1.2494301795959473
7378,1.2063809633255005
7379,1.1910521984100342
7380,1.1686556339263916
7381,1.151215672492981
7382,1.1247804164886475
7383,1.0875139236450195
7384,1.0445566177368164
7385,1.0010485649108887
7386,0.9660768508911133
7387,0.9433131217956543
7388,0.9334917068481445
7389,0.9298200607299805
7390,0.9456996917724609
7391,0.9535934925079346
7392,0.9731447696685791
7393,0.9987537860870361
7394,1.0554795265197754
7395,1.0795283317565918
7396,1.1029345989227295
7397,1.125239372253418
7398,1.1455247402191162
7399,1.1604864597320557
7400,1.172235369682312
7401,1.1830666065216064
7402,1.2959672212600708
7403,1.2949576377868652
7404,1.2966097593307495
7405,1.3095520734786987
7406,1.3492968082427979
7407,1.4038195610046387
7408,1.4885410070419312
7409,1.5569239854812622
7410,1.619707703590393
7411,1.7159028053283691
7412,1.7747397422790527
7413,1.8600118160247803
7414,1.7229706048965454
7415,1.6435729265213013
7416,1.6594524383544922
7417,1.7019509077072144
7418,1.7429805994033813
7419,1.7620728015899658
7420,1.761246681213379
7421,1.7239803075790405
7422,1.662848711013794
7423,1.5866636037826538
7424,1.5233291387557983
7425,1.497628092765808
7426,1.3953750133514404
7427,1.3406685590744019
7428,1.3208421468734741
7429,1.3513160943984985
7430,1.4252064228057861
7431,1.5391168594360352
7432,1.6675299406051636
7433,1.7825417518615723
7434,1.903887152671814
7435,2.045793056488037
7436,2.166679620742798
7437,2.2548890113830566
7438,2.1362056732177734
7439,2.0317494869232178
7440,0.9078211784362793
7441,0.8723368644714355
7442,0.8306131362915039
7443,0.7920091152191162
7444,0.7578244209289551
7445,0.7267591953277588
7446,0.7020630836486816
7447,0.6869854927062988
7448,0.6764571666717529
7449,0.6698281764984131
7450,0.6724276542663574
7451,0.6786668300628662
7452,0.6737275123596191
7453,0.6790566444396973
7454,0.7006332874298096
7455,0.7336483001708984
7456,0.7804410457611084
7457,0.8414015769958496
7458,0.9030120372772217
7459,0.9585134983062744
7460,1.0180442333221436
7461,1.0834240913391113
7462,1.0922627449035645
7463,1.100191354751587
7464,1.1246275901794434
7465,1.1469841003417969
7466,1.1845483779907227
7467,1.2585070133209229
7468,1.366650104522705
7469,1.491170883178711
7470,1.6095824241638184
7471,1.680551528930664
7472,1.6991386413574219
7473,1.69809889793396
7474,1.6485764980316162
7475,1.614001750946045
7476,1.5664291381835938
7477,1.6375281810760498
7478,1.576697587966919
7479,1.514437198638916
7480,1.4958500862121582
7481,1.4237112998962402
7482,1.3549518585205078
7483,1.2899620532989502
7484,1.2282216548919678
7485,1.170250654220581
7486,1.1161789894104004
7487,1.068216323852539
7488,1.0233733654022217
7489,0.9794402122497559
7490,0.9386265277862549
7491,0.9001524448394775
7492,0.8638880252838135
7493,0.8298332691192627
7494,0.7973384857177734
7495,0.7734220027923584
7496,0.7469062805175781
7497,0.7280590534210205
7498,0.7185704708099365
7499,0.7197403907775879
7500,0.7140212059020996
7501,0.6976437568664551
7502,0.6637191772460938
7503,0.6279745101928711
7504,0.597299337387085
7505,0.5707833766937256
7506,0.5492067337036133
7507,0.5394582748413086
7508,0.5531063079833984
7509,0.5811817646026611
7510,0.5823516845703125
7511,0.5941798686981201
7512,0.5849514007568359
7513,0.559995174407959
7514,0.5403680801391602
7515,0.527630090713501
7516,0.5173616409301758
7517,0.5128123760223389
7518,0.5109927654266357
7519,0.5099530220031738
7520,0.5135922431945801
7521,0.5089130401611328
7522,0.5017640590667725
7523,0.50020432472229
7524,0.49799466133117676
7525,0.5146322250366211
7526,0.632133960723877
7527,1.027012825012207
7528,1.5926852226257324
7529,1.975085973739624
7530,2.2719597816467285
7531,2.53425931930542
7532,2.71480131149292
7533,2.8519301414489746
7534,2.6893253326416016
7535,2.598599433898926
7536,2.5720834732055664
7537,2.5841715335845947
7538,2.5031940937042236
7539,2.4701790809631348
7540,2.4189672470092773
7541,2.367885112762451
7542,2.342928886413574
7543,2.346308469772339
7544,2.384002685546875
7545,2.4644598960876465
7546,2.475508213043213
7547,2.5236010551452637
7548,2.591320514678955
7549,2.845041275024414
7550,2.8586888313293457
7551,3.0069961547851562
7552,2.972161293029785
7553,2.9408364295959473
7554,2.9160101413726807
7555,2.8910539150238037
7556,2.860508680343628
7557,2.823984384536743
7558,2.7847304344177246
7559,2.7415771484375
7560,2.694394588470459
7561,2.645781993865967
7562,2.5965194702148438
7563,2.5460872650146484
7564,2.494485378265381
7565,2.442103385925293
7566,2.7410571575164795
7567,2.6594300270080566
7568,2.5975594520568848
7569,2.5664942264556885
7570,2.5456974506378174
7571,2.52724027633667
7572,2.512812614440918
7573,2.4970850944519043
7574,2.5151522159576416
7575,2.56064510345459
7576,2.658780097961426
7577,2.709212303161621
7578,2.7083022594451904
7579,2.6730775833129883
7580,2.5905404090881348
7581,2.444833278656006
7582,2.1986513137817383
7583,1.9873039722442627
7584,1.8150806427001953
7585,1.6765222549438477
7586,1.5655193328857422
7587,1.4738836288452148
7588,1.395505666732788
7589,1.3268764019012451
7590,1.264875888824463
7591,1.2066450119018555
7592,1.1571226119995117
7593,1.1217679977416992
7594,1.0792646408081055
7595,1.034421682357788
7596,1.001666784286499
7597,0.9821696281433105
7598,0.9615030288696289
7599,0.9421360492706299
7600,0.9269282817840576
7601,0.9145801067352295
7602,0.9058716297149658
7603,0.9028820991516113
7604,0.9044418334960938
7605,0.9047017097473145
7606,0.9096410274505615
7607,0.9125006198883057
7608,0.9030120372772217
7609,0.8898839950561523
7610,0.9123704433441162
7611,0.8820853233337402
7612,0.8502402305603027
7613,0.8167054653167725
7614,0.7825207710266113
7615,0.7498958110809326
7616,0.718700647354126
7617,0.6868555545806885
7618,0.6737275123596191
7619,0.6622893810272217
7620,0.6452620029449463
7621,0.6230354309082031
7622,0.6096475124359131
7623,0.5848212242126465
7624,0.5645444393157959
7625,0.5497267246246338
7626,0.5402381420135498
7627,0.5359489917755127
7628,0.5354290008544922
7629,0.5354290008544922
7630,0.5316596031188965
7631,0.5384185314178467
7632,0.548037052154541
7633,0.554405927658081
7634,0.5554459095001221
7635,0.5533661842346191
7636,0.551546573638916
7637,0.551546573638916
7638,0.5489468574523926
7639,0.5440075397491455
7640,0.5375087261199951
7641,0.5299696922302246
7642,0.5171017646789551
7643,0.5116426944732666
7644,0.5081331729888916
7645,0.5039737224578857
7646,0.5016341209411621
7647,0.4960451126098633
7648,0.4955251216888428
7649,0.5008542537689209
7650,0.5171017646789551
7651,0.5521962642669678
7652,0.6114671230316162
7653,0.6968638896942139
7654,0.7731621265411377
7655,0.8095564842224121
7656,0.8215146064758301
7657,0.8582990169525146
7658,0.8913137912750244
7659,0.8965129852294922
7660,0.8910539150238037
7661,0.8660976886749268
7662,0.8215146064758301
7663,0.7691328525543213
7664,0.716620922088623
7665,0.677886962890625
7666,0.6378531455993652
7667,0.6277146339416504
7668,0.6513710021972656
7669,0.7136313915252686
7670,0.8057870864868164
7671,0.8880643844604492
7672,0.9581234455108643
7673,1.0253231525421143
7674,1.0830340385437012
7675,1.1153991222381592
7676,1.1168289184570312
7677,1.097071886062622
7678,1.1143591403961182
7679,1.1562128067016602
7680,1.195206642150879
7681,1.2206828594207764
7682,1.2774839401245117
7683,1.2717647552490234
7684,1.252267837524414
7685,1.2228925228118896
7686,1.1911773681640625
7687,1.1597223281860352
7688,1.1330764293670654
7689,1.1078603267669678
7690,1.0756251811981201
7691,1.049499273300171
7692,1.0292224884033203
7693,1.0093355178833008
7694,1.059377670288086
7695,1.029482364654541
7696,1.0040063858032227
7697,0.979180097579956
7698,0.9537041187286377
7699,0.9283580780029297
7700,0.9037919044494629
7701,0.8796155452728271
7702,0.8556993007659912
7703,0.836982250213623
7704,0.8172252178192139
7705,0.7946088314056396
7706,0.7719922065734863
7707,0.7484660148620605
7708,0.7242896556854248
7709,0.7010233402252197
7710,0.6786668300628662
7711,0.6591696739196777
7712,0.6413624286651611
7713,0.6291444301605225
7714,0.629664421081543
7715,0.6512410640716553
7716,0.7062225341796875
7717,0.8230743408203125
7718,0.9572136402130127
7719,1.1000614166259766
7720,1.2457687854766846
7721,1.3517024517059326
7722,1.371199369430542
7723,1.3327255249023438
7724,1.2803435325622559
7725,1.2192530632019043
7726,1.1660912036895752
7727,1.1178686618804932
7728,1.0796546936035156
7729,1.04248046875
7730,0.9950377941131592
7731,0.9412260055541992
7732,0.8857247829437256
7733,0.851409912109375
7734,0.8113760948181152
7735,0.7794010639190674
7736,0.7554848194122314
7737,0.7389774322509766
7738,0.7255895137786865
7739,0.7203903198242188
7740,0.7232499122619629
7741,0.7332582473754883
7742,0.7448265552520752
7743,0.7548348903656006
7744,0.7641935348510742
7745,0.7723822593688965
7746,0.7783613204956055
7747,0.782780647277832
7748,0.7860300540924072
7749,0.787329912185669
7750,0.7868099212646484
7751,0.7855103015899658
7752,0.7829105854034424
7753,0.778881311416626
7754,0.7725121974945068
7755,0.776801586151123
7756,0.7682228088378906
7757,0.7571744918823242
7758,0.7463862895965576
7759,0.7353379726409912
7760,0.7233798503875732
7761,0.7109017372131348
7762,0.6956942081451416
7763,0.6867256164550781
7764,0.6780169010162354
7765,0.6706080436706543
7766,0.6657986640930176
7767,0.6615095138549805
7768,0.6587798595428467
7769,0.658909797668457
7770,0.6615095138549805
7771,0.6603395938873291
7772,0.6537106037139893
7773,0.6403226852416992
7774,0.6123769283294678
7775,0.5882008075714111
7776,0.56740403175354
7777,0.5450475215911865
7778,0.5223009586334229
7779,0.5015041828155518
7780,0.48070740699768066
7781,0.4601705074310303
7782,0.4422333240509033
7783,0.42949533462524414
7784,0.4281954765319824
7785,0.4466526508331299
7786,0.46588969230651855
7787,0.5200912952423096
7788,0.6249849796295166
7789,0.8009777069091797
7790,0.9503247737884521
7791,1.0584678649902344
7792,1.124107837677002
7793,1.1257975101470947
7794,1.1094200611114502
7795,1.1216380596160889
7796,1.1841583251953125
7797,1.257857084274292
7798,1.1887078285217285
7799,1.1490638256072998
7800,1.1680409908294678
7801,1.2678654193878174
7802,1.389136791229248
7803,1.4966299533843994
7804,1.675612211227417
7805,1.732283592224121
7806,1.768157958984375
7807,1.7906444072723389
7808,1.8002629280090332
7809,1.806891918182373
7810,1.819890022277832
7811,1.859663724899292
7812,1.9047667980194092
7813,1.9519493579864502
7814,2.0145998001098633
7815,2.03916597366333
7816,2.0494344234466553
7817,2.0438451766967773
7818,2.026427984237671
7819,2.0027716159820557
7820,1.9731361865997314
7821,1.93882155418396
7822,1.894108533859253
7823,1.8503053188323975
7824,1.8058521747589111
7825,1.7590594291687012
7826,1.7110967636108398
7827,1.6806814670562744
7828,1.6272597312927246
7829,1.575657844543457
7830,1.5261354446411133
7831,1.479212760925293
7832,1.4329400062561035
7833,1.387706995010376
7834,1.3418240547180176
7835,1.297630786895752
7836,1.2526578903198242
7837,1.2143137454986572
7838,1.1828587055206299
7839,1.1464643478393555
7840,1.1116297245025635
7841,1.079784631729126
7842,1.04884934425354
7843,1.0224635601043701
7844,1.0029664039611816
7845,0.9916582107543945
7846,1.0353314876556396
7847,1.1402251720428467
7848,1.2936015129089355
7849,1.4009647369384766
7850,1.5595402717590332
7851,1.5252256393432617
7852,1.5068984031677246
7853,1.528865098953247
7854,1.5510916709899902
7855,1.5461523532867432
7856,1.533414363861084
7857,1.5226259231567383
7858,1.505598545074463
7859,1.4893510341644287
7860,1.481292486190796
7861,1.5262653827667236
7862,1.5326344966888428
7863,1.5461523532867432
7864,1.5662992000579834
7865,1.5947647094726562
7866,1.623880386352539
7867,1.648836374282837
7868,1.6758723258972168
7869,1.693159580230713
7870,1.6568951606750488
7871,1.6127021312713623
7872,1.5634396076202393
7873,1.5202863216400146
7874,1.4749233722686768
7875,1.4710240364074707
7876,1.4164323806762695
7877,1.3710694313049316
7878,1.3329854011535645
7879,1.3002305030822754
7880,1.2748844623565674
7881,1.2560372352600098
7882,1.2400498390197754
7883,1.2297813892364502
7884,1.2210726737976074
7885,1.2227623462677002
7886,1.205735206604004
7887,1.185718297958374
7888,1.1634917259216309
7889,1.139965295791626
7890,1.1165688037872314
7891,1.0990216732025146
7892,1.0895330905914307
7893,1.08927321434021
7894,1.0969419479370117
7895,1.1623218059539795
7896,1.2223725318908691
7897,1.2689054012298584
7898,1.3337652683258057
7899,1.41695237159729
7900,1.5145671367645264
7901,1.5833265781402588
7902,1.601393699645996
7903,1.690429925918579
7904,1.7828457355499268
7905,1.7615289688110352
7906,1.7029080390930176
7907,1.649226427078247
7908,1.5831966400146484
7909,1.5396533012390137
7910,1.5072884559631348
7911,1.456336259841919
7912,1.4191620349884033
7913,1.403954267501831
7914,1.4023945331573486
7915,1.4066839218139648
7916,1.4118831157684326
7917,1.4233214855194092
7918,1.4584159851074219
7919,1.5248355865478516
7920,1.5828065872192383
7921,1.5919053554534912
7922,1.4957201480865479
7923,1.4671247005462646
7924,1.4368393421173096
7925,1.414092779159546
7926,1.3956356048583984
7927,1.385627269744873
7928,1.3843274116516113
7929,1.3834176063537598
7930,1.3735392093658447
7931,1.3615808486938477
7932,1.3263564109802246
7933,1.440868616104126
7934,1.4451580047607422
7935,1.4445080757141113
7936,1.4393088817596436
7937,1.4326798915863037
7938,1.4276106357574463
7939,1.4233214855194092
7940,1.419032096862793
7941,1.415522575378418
7942,1.4142227172851562
7943,1.4200718402862549
7944,1.4306001663208008
7945,1.4438581466674805
7946,1.4452879428863525
7947,1.4372291564941406
7948,1.427480697631836
7949,1.4319000244140625
7950,1.4549064636230469
7951,1.4939005374908447
7952,1.5448524951934814
7953,1.6091926097869873
7954,1.7086272239685059
7955,1.816380500793457
7956,1.9253036975860596
7957,1.9544191360473633
7958,1.9873039722442627
7959,2.0175893306732178
7960,2.035916566848755
7961,2.0470948219299316
7962,2.0590529441833496
7963,2.069841146469116
7964,2.07919979095459
7965,2.082839250564575
7966,2.0938875675201416
7967,2.0932376384735107
7968,2.0807595252990723
7969,2.0668516159057617
7970,2.0558032989501953
7971,2.042025566101074
7972,2.030977249145508
7973,2.0294175148010254
7974,2.042285442352295
7975,2.070491075515747
7976,2.1115646362304688
7977,2.1567976474761963
7978,2.240764617919922
7979,2.3568367958068848
7980,2.475118398666382
7981,2.5577855110168457
7982,2.574033260345459
7983,2.544137716293335
7984,2.4718689918518066
7985,2.3985602855682373
7986,2.34032940864563
7987,2.3012053966522217
7988,2.274949312210083
7989,2.243884325027466
7990,2.235565423965454
7991,2.2529828548431396
7992,2.259481906890869
7993,2.2371253967285156
7994,2.200340986251831
7995,2.161216974258423
7996,2.1093549728393555
7997,2.0586628913879395
7998,2.022268533706665
7999,1.995102882385254
8000,1.96559739112854
8001,1.9425909519195557
8002,1.9189345836639404
8003,1.9046368598937988
8004,1.8878693580627441
8005,1.7879149913787842
8006,2.0589230060577393
8007,1.9913334846496582
8008,1.9185447692871094
8009,1.8461458683013916
8010,1.7767367362976074
8011,1.7194154262542725
8012,1.6978387832641602
8013,1.763608694076538
8014,1.8917686939239502
8015,1.9290730953216553
8016,1.9032070636749268
8017,1.8894290924072266
8018,1.8714919090270996
8019,1.8386070728302002
8020,1.8133909702301025
8021,1.7961037158966064
8022,1.7810258865356445
8023,1.7620489597320557
8024,1.7396924495697021
8025,1.7246146202087402
8026,1.6420774459838867
8027,1.585536241531372
8028,1.5326344966888428
8029,1.4972798824310303
8030,1.4731037616729736
8031,1.4671247005462646
8032,1.502089262008667
8033,1.579167127609253
8034,1.671712875366211
8035,1.7598392963409424
8036,1.8405566215515137
8037,1.9263434410095215
8038,1.9221839904785156
8039,1.9190645217895508
8040,1.9150352478027344
8041,1.8573241233825684
8042,1.8295085430145264
8043,1.6854908466339111
8044,1.5544710159301758
8045,1.4426884651184082
8046,1.361711025238037
8047,1.3125784397125244
8048,1.2858026027679443
8049,1.2768340110778809
8050,1.2681255340576172
8051,1.2791736125946045
8052,1.3193376064300537
8053,1.355341911315918
8054,1.3622307777404785
8055,1.3494927883148193
8056,1.3402643203735352
8057,1.3449435234069824
8058,1.3654804229736328
8059,1.4150025844573975
8060,1.4836320877075195
8061,1.541213035583496
8062,1.5539510250091553
8063,1.576697587966919
8064,1.60451340675354
8065,1.5958046913146973
8066,1.5613598823547363
8067,1.5349740982055664
8068,1.5170369148254395
8069,1.494680404663086
8070,1.4699840545654297
8071,1.451786994934082
8072,1.442948341369629
8073,1.4480175971984863
8074,1.4610154628753662
8075,1.495070219039917
8076,1.5361440181732178
8077,1.5815069675445557
8078,1.6085426807403564
8079,1.6254401206970215
8080,1.652735948562622
8081,1.6887402534484863
8082,1.7274742126464844
8083,1.7649085521697998
8084,1.7927241325378418
8085,1.8032524585723877
8086,1.7693278789520264
8087,1.7279942035675049
8088,1.6736626625061035
8089,1.6033434867858887
8090,1.537963628768921
8091,1.482722282409668
8092,1.4261808395385742
8093,1.3787384033203125
8094,1.3396143913269043
8095,1.313098430633545
8096,1.2985408306121826
8097,1.2973709106445312
8098,1.3685998916625977
8099,1.3945958614349365
8100,1.4098033905029297
8101,1.4187719821929932
8102,1.3696396350860596
8103,1.3212871551513672
8104,1.287102460861206
8105,1.287752389907837
8106,1.3383145332336426
8107,1.465174913406372
8108,1.6825013160705566
8109,1.9371318817138672
8110,2.1701855659484863
8111,2.2631213665008545
8112,2.3225221633911133
8113,2.331620693206787
8114,2.3053646087646484
8115,2.251682996749878
8116,2.1983911991119385
8117,2.141590118408203
8118,2.0832290649414062
8119,2.044495105743408
8120,2.0316271781921387
8121,2.0343565940856934
8122,2.0252580642700195
8123,2.0448851585388184
8124,2.0594427585601807
8125,2.088688373565674
8126,2.1205334663391113
8127,2.1466593742370605
8128,2.176814556121826
8129,2.213988780975342
8130,2.25350284576416
8131,2.2768990993499756
8132,2.2748193740844727
8133,2.233355760574341
8134,2.152118444442749
8135,2.0720508098602295
8136,1.9995222091674805
8137,1.9385614395141602
8138,1.879030704498291
8139,1.8274288177490234
8140,1.7707574367523193
8141,1.7133064270019531
8142,1.6602747440338135
8143,1.6137418746948242
8144,1.5739679336547852
8145,1.538353443145752
8146,1.504948616027832
8147,1.475313425064087
8148,1.4555563926696777
8149,1.4381392002105713
8150,1.4659547805786133
8151,1.4448981285095215
8152,1.423971176147461
8153,1.4079837799072266
8154,1.3934259414672852
8155,1.389136791229248
8156,1.3969354629516602
8157,1.4196820259094238
8158,1.4087636470794678
8159,1.417992115020752
8160,1.4715440273284912
8161,1.639737844467163
8162,1.9021670818328857
8163,1.9952328205108643
8164,2.0572330951690674
8165,2.1324915885925293
8166,2.2208778858184814
8167,2.3560569286346436
8168,2.553236484527588
8169,2.8044872283935547
8170,2.699983596801758
8171,2.651890993118286
8172,2.6728177070617676
8173,2.881565570831299
8174,3.0003671646118164
8175,3.105780601501465
8176,3.187407970428467
8177,3.261756420135498
8178,3.327916145324707
8179,3.3744490146636963
8180,3.399275302886963
8181,3.4057741165161133
8182,3.323367118835449
8183,3.2548675537109375
8184,1.190267562866211
8185,1.1586823463439941
8186,1.1332063674926758
8187,1.1099400520324707
8188,1.2141838073730469
8189,1.1984562873840332
8190,1.190657377243042
8191,1.1992361545562744
8192,1.2371902465820312
8193,1.277224063873291
8194,1.2243223190307617
8195,1.1598522663116455
8196,1.114619255065918
8197,1.105130672454834
8198,1.1306066513061523
8199,1.1322965621948242
8200,1.1173489093780518
8201,1.0891432762145996
8202,1.0687363147735596
8203,1.0589878559112549
8204,1.0596377849578857
8205,1.047419548034668
8206,1.081864356994629
8207,1.101231336593628
8208,1.107210397720337
8209,1.1215081214904785
8210,1.1352860927581787
8211,1.187148094177246
8212,1.2419993877410889
8213,1.2699451446533203
8214,1.273324728012085
8215,1.2778739929199219
8216,1.2989306449890137
8217,1.338444471359253
8218,1.34975266456604
8219,1.4048643112182617
8220,1.462315320968628
8221,1.5236659049987793
8222,1.6318089962005615
8223,1.6988787651062012
8224,1.7753069400787354
8225,1.893458604812622
8226,2.0101804733276367
8227,2.123522996902466
8228,2.228546619415283
8229,2.291066884994507
8230,2.291066884994507
8231,2.1857831478118896
8232,2.1015563011169434
8233,2.0639920234680176
8234,2.0534636974334717
8235,1.921274185180664
8236,1.7863550186157227
8237,1.6662538051605225
8238,1.5698087215423584
8239,1.4958500862121582
8240,1.4356694221496582
8241,1.3858871459960938
8242,1.339874267578125
8243,1.3012702465057373
8244,1.265915870666504
8245,1.3848474025726318
8246,1.3452033996582031
8247,1.3077692985534668
8248,1.2746243476867676
8249,1.2534377574920654
8250,1.2594168186187744
8251,1.3284361362457275
8252,1.4916908740997314
8253,1.653775691986084
8254,1.725524663925171
8255,1.823789358139038
8256,1.9286830425262451
8257,2.2367353439331055
8258,2.5310096740722656
8259,2.4970850944519043
8260,2.381272792816162
8261,2.316802978515625
8262,2.3162829875946045
8263,2.3204424381256104
8264,2.350207805633545
8265,2.4246861934661865
8266,2.4028496742248535
8267,2.4978647232055664
8268,2.6502013206481934
8269,2.7298789024353027
8270,2.7775816917419434
8271,2.847900629043579
8272,2.900022506713867
8273,2.8926138877868652
8274,2.900022506713867
8275,2.9472053050994873
8276,2.9894485473632812
8277,3.056258201599121
8278,3.0229835510253906
8279,2.934727191925049
8280,2.7476861476898193
8281,2.532959461212158
8282,2.3624258041381836
8283,2.2254271507263184
8284,2.1980013847351074
8285,2.188772678375244
8286,2.240504741668701
8287,2.334740161895752
8288,2.4634203910827637
8289,2.6119871139526367
8290,2.64123272895813
8291,2.669048309326172
8292,2.7138915061950684
8293,2.769652843475342
8294,2.8532299995422363
8295,2.909121036529541
8296,2.9891886711120605
8297,3.116698980331421
8298,3.293731689453125
8299,3.503129005432129
8300,3.706157684326172
8301,3.86525297164917
8302,3.8826704025268555
8303,3.8313283920288086
8304,3.7633488178253174
8305,3.691080093383789
8306,4.26676082611084
8307,4.112084865570068
8308,3.957148790359497
8309,3.8080618381500244
8310,3.6708030700683594
8311,3.5462825298309326
8312,3.43735933303833
8313,3.349752902984619
8314,3.207944869995117
8315,3.076665163040161
8316,2.9687819480895996
8317,3.1958565711975098
